date,home_team,visitor_team,home_team_score,visitor_team_score
2016-02-03,WAS,GSW,121,134
2016-02-03,DAL,MIA,90,93
2016-02-03,OKC,ORL,117,114
2016-02-04,POR,TOR,103,110
2016-02-04,NOP,LAL,96,99
2016-02-04,PHX,HOU,105,111
2016-02-04,DET,NYK,111,105
2016-02-05,ATL,IND,102,96
2016-02-05,DEN,CHI,115,110
2016-02-05,CHA,MIA,95,98
2016-02-05,DAL,SAS,90,116
2016-02-05,CLE,BOS,103,104
2016-02-05,ORL,LAC,93,107
2016-02-05,WAS,PHI,106,94
2016-02-05,BKN,SAC,128,119
2016-02-05,NYK,MEM,85,91
2016-02-05,UTA,MIL,84,81
2016-02-06,GSW,OKC,116,108
2016-02-06,HOU,POR,79,96
2016-02-06,CLE,NOP,99,84
2016-02-06,MIN,CHI,112,105
2016-02-06,CHA,WAS,108,104
2016-02-06,MEM,DAL,110,114
2016-02-06,PHI,BKN,103,98
2016-02-06,IND,DET,112,104
2016-02-06,PHX,UTA,89,98
2016-02-06,SAS,LAL,106,102
2016-02-07,BOS,SAC,128,119
2016-02-07,NYK,DEN,96,101
2016-02-07,ORL,ATL,96,94
2016-02-07,MIA,LAC,93,100
2016-02-08,CLE,SAC,120,100
2016-02-08,BKN,DEN,105,104
2016-02-08,PHX,OKC,106,122
2016-02-08,PHI,LAC,92,98
2016-02-08,DET,TOR,89,103
2016-02-08,ATL,ORL,110,117
2016-02-08,MEM,POR,106,112
2016-02-08,IND,LAL,89,87
2016-02-08,MIN,NOP,102,116
2016-02-08,CHA,CHI,108,91
2016-02-09,DAL,UTA,119,121
2016-02-09,NYK,WAS,108,111
2016-02-09,MIA,SAS,101,119
2016-02-09,GSW,HOU,123,110
2016-02-09,MIL,BOS,112,111
2016-02-10,MIN,TOR,117,112
2016-02-10,PHI,SAC,110,114
2016-02-10,DET,DEN,92,103
2016-02-10,PHX,GSW,104,112
2016-02-10,POR,HOU,116,103
2016-02-10,CLE,LAL,120,111
2016-02-10,ORL,SAS,96,98
2016-02-10,IND,CHA,95,117
2016-02-10,CHI,ATL,90,113
2016-02-10,BOS,LAC,139,134
2016-02-10,BKN,MEM,90,109
2016-02-10,NOP,UTA,100,96
2016-02-11,MIL,WAS,99,92
2016-02-11,OKC,NOP,121,95
2016-02-18,WAS,UTA,103,89
2016-02-18,CLE,CHI,106,95
2016-02-18,LAC,SAS,105,86
2016-02-19,WAS,DET,98,86
2016-02-19,BKN,NYK,109,98
2016-02-19,ATL,MIA,111,115
2016-02-19,CHI,TOR,116,106
2016-02-19,NOP,PHI,121,114
2016-02-19,OKC,IND,98,101
2016-02-19,UTA,BOS,111,93
2016-02-19,ORL,DAL,110,104
2016-02-19,MEM,MIN,109,104
2016-02-19,POR,GSW,137,105
2016-02-19,MIL,CHA,95,98
2016-02-19,LAL,SAS,113,119
2016-02-19,PHX,HOU,100,116
2016-02-19,SAC,DEN,116,110
2016-02-20,ATL,MIL,109,117
2016-02-20,LAC,GSW,112,115
2016-02-20,MIA,WAS,114,94
2016-02-20,MIN,NYK,95,103
2016-02-21,DEN,BOS,101,121
2016-02-21,OKC,CLE,92,115
2016-02-21,PHX,SAS,111,118
2016-02-21,CHI,LAL,126,115
2016-02-21,DET,NOP,106,111
2016-02-21,POR,UTA,115,111
2016-02-21,DAL,PHI,129,103
2016-02-21,ORL,IND,102,105
2016-02-21,TOR,MEM,98,85
2016-02-21,BKN,CHA,96,104
2016-02-22,MIL,LAL,108,101
2016-02-22,LAC,PHX,124,84
2016-02-22,CLE,DET,88,96
2016-02-22,ATL,GSW,92,102
2016-02-22,NYK,TOR,95,122
2016-02-22,MIN,BOS,124,122
2016-02-22,MIA,IND,101,93
2016-02-23,DEN,SAC,110,114
2016-02-23,UTA,HOU,117,114
2016-02-23,WAS,NOP,109,89
2016-02-23,POR,BKN,112,104
2016-02-23,PHI,ORL,115,124
2016-02-24,LAC,DEN,81,87
2016-02-24,TOR,MIN,114,105
2016-02-24,CHI,WAS,109,104
2016-02-24,SAC,SAS,92,108
2016-02-24,DET,PHI,111,91
2016-02-24,DAL,OKC,103,116
2016-02-24,MEM,LAL,128,119
2016-02-24,MIA,GSW,112,118
2016-02-24,IND,NYK,108,105
2016-02-24,CLE,CHA,114,103
2016-02-25,POR,HOU,105,119
2016-02-25,PHX,BKN,106,116
2016-02-25,BOS,MIL,112,107
2016-02-25,ORL,GSW,114,130
2016-02-25,UTA,SAS,78,96
2016-02-25,NOP,OKC,123,119
2016-02-26,IND,CHA,95,96
2016-02-26,SAC,LAC,107,117
2016-02-26,TOR,CLE,99,97
2016-02-26,NYK,ORL,108,95
2016-02-26,DAL,DEN,122,116
2016-02-26,PHI,WAS,94,103
2016-02-26,LAL,MEM,95,112
2016-02-26,ATL,CHI,103,88
2016-02-27,OKC,GSW,118,121
2016-02-27,BOS,MIA,101,89
2016-02-27,UTA,BKN,96,98
2016-02-27,CHI,POR,95,103
2016-02-27,MIL,DET,91,102
2016-02-27,HOU,SAS,94,104
2016-02-27,PHX,MEM,111,106
2016-02-27,NOP,MIN,110,112
2016-02-28,ORL,PHI,130,116
2016-02-28,WAS,CLE,113,99
2016-02-28,NYK,MIA,81,98
2016-02-28,DET,TOR,114,101
2016-02-28,IND,POR,102,111
2016-02-28,ATL,CHA,87,76
2016-02-28,DAL,MIN,128,101
2016-02-29,BOS,UTA,100,95
2016-02-29,WAS,PHI,116,108
2016-02-29,SAC,OKC,116,131
2016-02-29,CLE,IND,100,96
2016-02-29,MIL,HOU,128,121
2016-02-29,DEN,MEM,96,103
2016-02-29,LAC,BKN,105,95
2016-03-01,LAL,BKN,107,101
2016-03-01,CHA,PHX,126,92
2016-03-01,NYK,POR,85,104
2016-03-01,DAL,ORL,121,108
2016-03-01,MIA,CHI,129,111
2016-03-01,GSW,ATL,109,105
2016-03-02,TOR,UTA,104,94
2016-03-02,LAC,OKC,103,98
2016-03-02,MIL,IND,99,104
2016-03-02,PHI,CHA,99,119
2016-03-02,BOS,POR,116,93
2016-03-02,HOU,NOP,100,95
2016-03-02,SAS,DET,97,81
2016-03-02,ORL,CHI,102,89
2016-03-02,MEM,SAC,104,98
2016-03-02,MIN,WAS,98,104
2016-03-02,DEN,LAL,117,107
2016-03-03,DAL,SAC,101,104
2016-03-03,MIA,PHX,108,92
2016-03-03,GSW,OKC,121,106
2016-03-03,NOP,SAS,86,94
2016-03-04,BOS,NYK,105,104
2016-03-04,DEN,BKN,120,121
2016-03-04,LAL,ATL,77,106
2016-03-04,TOR,POR,117,115
2016-03-04,CLE,WAS,108,83
2016-03-04,MEM,UTA,94,88
2016-03-04,MIL,MIN,116,101
2016-03-04,ORL,PHX,84,102
2016-03-04,CHA,IND,108,101
2016-03-04,PHI,MIA,102,112
2016-03-05,WAS,IND,99,100
2016-03-05,NOP,UTA,94,106
2016-03-05,NYK,DET,102,89
2016-03-05,SAS,SAC,104,94
2016-03-05,MIN,BKN,132,118
2016-03-05,CLE,BOS,120,103
2016-03-05,CHI,HOU,108,100
2016-03-05,LAC,ATL,97,107
2016-03-06,DET,POR,123,103
2016-03-06,MIA,PHI,103,98
2016-03-06,MEM,PHX,100,109
2016-03-06,TOR,HOU,107,113
2016-03-06,LAL,GSW,112,95
2016-03-06,MIL,OKC,96,104
2016-03-06,DEN,DAL,116,114
2016-03-07,CHA,MIN,108,103
2016-03-07,NOP,SAC,115,112
2016-03-07,DAL,LAC,90,109
2016-03-07,IND,SAS,99,91
2016-03-07,CLE,MEM,103,106
2016-03-07,GSW,ORL,119,113
2016-03-07,CHI,MIL,100,90
2016-03-08,POR,WAS,116,109
2016-03-08,LAL,ORL,107,98
2016-03-08,UTA,ATL,84,91
2016-03-08,MIN,SAS,91,116
2016-03-08,DEN,NYK,110,94
2016-03-08,TOR,BKN,104,99
2016-03-09,PHI,HOU,104,118
2016-03-09,MIL,MIA,114,108
2016-03-09,CHA,NOP,122,113
2016-03-09,SAC,CLE,111,120
2016-03-09,GSW,UTA,115,94
2016-03-09,BOS,MEM,116,96
2016-03-09,DAL,DET,96,102
2016-03-09,PHX,NYK,97,128
2016-03-09,OKC,LAC,120,108
2016-03-10,SAS,CHI,109,101
2016-03-10,DEN,PHX,116,98
2016-03-10,TOR,ATL,104,96
2016-03-10,LAL,CLE,108,120
2016-03-11,CHI,MIA,96,118
2016-03-11,MEM,NOP,121,114
2016-03-11,UTA,WAS,114,93
2016-03-11,PHI,BKN,95,89
2016-03-11,OKC,MIN,96,99
2016-03-11,BOS,HOU,98,102
2016-03-11,SAC,ORL,100,107
2016-03-11,GSW,POR,128,112
2016-03-11,CHA,DET,118,103
2016-03-11,LAC,NYK,101,94
2016-03-12,ATL,MEM,95,83
2016-03-12,DEN,WAS,116,100
2016-03-12,GSW,PHX,123,116
2016-03-12,DAL,IND,105,112
2016-03-12,PHI,DET,111,125
2016-03-12,POR,ORL,121,84
2016-03-12,TOR,MIA,112,104
2016-03-12,MIL,NOP,103,92
2016-03-12,SAS,OKC,93,85
2016-03-12,CHA,HOU,125,109
2016-03-13,SAC,UTA,99,108
2016-03-13,BKN,MIL,100,109
2016-03-13,LAL,NYK,87,90
2016-03-13,ATL,IND,104,75
2016-03-13,LAC,CLE,90,114
2016-03-14,MIA,DEN,124,119
2016-03-14,TOR,CHI,107,109
2016-03-14,WAS,DET,124,81
2016-03-14,HOU,MEM,130,81
2016-03-14,PHX,MIN,107,104
2016-03-14,GSW,NOP,125,107
2016-03-14,CHA,DAL,96,107
2016-03-14,OKC,POR,128,94
2016-03-14,UTA,CLE,94,85
2016-03-15,BKN,PHI,131,114
2016-03-15,IND,BOS,103,98
2016-03-15,MIL,TOR,89,107
2016-03-15,ORL,DEN,116,110
2016-03-15,SAS,LAC,108,87
2016-03-15,LAL,SAC,98,106
2016-03-16,BOS,OKC,109,130
2016-03-16,HOU,LAC,106,122
2016-03-16,GSW,NYK,121,85
2016-03-16,CLE,DAL,99,98
2016-03-16,DET,ATL,114,118
2016-03-16,SAC,NOP,108,123
2016-03-16,CHA,ORL,107,99
2016-03-16,WAS,CHI,117,96
2016-03-16,MEM,MIN,108,114
2016-03-17,MIA,CHA,106,109
2016-03-17,SAS,POR,118,110
2016-03-17,UTA,PHX,103,69
2016-03-17,CHI,BKN,118,102
2016-03-17,MIL,MEM,96,86
2016-03-17,IND,TOR,94,101
2016-03-17,PHI,WAS,94,99
2016-03-17,ATL,DEN,116,98
2016-03-18,PHI,OKC,97,111
2016-03-18,HOU,MIN,116,111
2016-03-18,DAL,GSW,112,130
2016-03-18,DET,SAC,115,108
2016-03-18,TOR,BOS,105,91
2016-03-18,ORL,CLE,103,109
2016-03-18,NOP,POR,112,117
2016-03-18,LAL,PHX,90,95
2016-03-19,CHA,DEN,93,101
2016-03-19,IND,OKC,111,115
2016-03-19,WAS,NYK,99,89
2016-03-19,DET,BKN,115,103
2016-03-19,CHI,UTA,92,85
2016-03-19,SAS,GSW,87,79
2016-03-19,ATL,HOU,109,97
2016-03-19,MIA,CLE,122,101
2016-03-19,MEM,LAC,113,102
2016-03-20,DAL,POR,132,120
2016-03-20,MIL,UTA,85,94
2016-03-20,NYK,SAC,80,88
2016-03-20,TOR,ORL,105,100
2016-03-20,PHI,BOS,105,120
2016-03-20,NOP,LAC,109,105
2016-03-21,CLE,DEN,124,91
2016-03-21,IND,PHI,91,75
2016-03-21,BOS,ORL,107,96
2016-03-21,PHX,MEM,97,103
2016-03-21,CHA,SAS,91,88
2016-03-21,DET,MIL,92,91
2016-03-21,ATL,WAS,102,117
2016-03-21,CHI,SAC,109,102
2016-03-21,MIN,GSW,104,109
2016-03-22,NOP,MIA,99,113
2016-03-22,BKN,CHA,100,105
2016-03-22,LAL,MEM,107,100
2016-03-22,OKC,HOU,111,107
2016-03-23,BOS,TOR,91,79
2016-03-23,DET,ORL,118,102
2016-03-23,SAS,MIA,112,88
2016-03-23,DEN,PHI,104,103
2016-03-23,GSW,LAC,114,98
2016-03-23,WAS,ATL,101,122
2016-03-23,CHI,NYK,107,115
2016-03-23,HOU,UTA,87,89
2016-03-23,MIN,SAC,113,104
2016-03-23,PHX,LAL,119,107
2016-03-23,POR,DAL,109,103
2016-03-23,CLE,MIL,113,104
2016-03-24,BKN,CLE,104,95
2016-03-24,IND,NOP,92,84
2016-03-24,NYK,CHI,106,94
2016-03-24,OKC,UTA,113,91
2016-03-24,LAC,POR,96,94
2016-03-25,DET,CHA,112,105
2016-03-25,ATL,MIL,101,90
2016-03-25,HOU,TOR,112,109
2016-03-25,SAC,PHX,116,94
2016-03-25,GSW,DAL,128,120
2016-03-25,LAL,DEN,105,116
2016-03-25,WAS,MIN,129,132
2016-03-25,MIA,ORL,108,97
2016-03-25,SAS,MEM,110,104
2016-03-26,BKN,IND,120,110
2016-03-26,ORL,CHI,111,89
2016-03-26,NYK,CLE,93,107
2016-03-26,DET,ATL,95,112
2016-03-26,MIN,UTA,84,93
2016-03-26,MIL,CHA,91,115
2016-03-26,NOP,TOR,91,115
2016-03-26,OKC,SAS,111,92
2016-03-26,PHX,BOS,99,102
2016-03-26,POR,PHI,108,105
2016-03-27,SAC,DAL,133,111
2016-03-27,LAL,WAS,88,101
2016-03-27,LAC,DEN,105,90
2016-03-27,IND,HOU,104,101
2016-03-27,GSW,PHI,117,105
2016-03-28,CHI,ATL,100,102
2016-03-28,MEM,SAS,87,101
2016-03-28,NOP,NYK,99,91
2016-03-28,DEN,DAL,88,97
2016-03-28,POR,SAC,105,93
2016-03-28,LAC,BOS,114,90
2016-03-28,TOR,OKC,100,119
2016-03-28,MIA,BKN,110,99
2016-03-28,MIN,PHX,121,116
2016-03-28,UTA,LAL,123,75
2016-03-29,DET,OKC,88,82
2016-03-29,CLE,HOU,100,106
2016-03-29,GSW,WAS,102,94
2016-03-29,IND,CHI,96,98
2016-03-29,ORL,BKN,139,105
2016-03-29,PHI,CHA,85,100
2016-03-30,MEM,DEN,105,109
2016-03-30,TOR,ATL,105,97
2016-03-30,MIL,PHX,105,94
2016-03-30,MIN,LAC,79,99
2016-03-30,DAL,NYK,91,89
2016-03-30,SAS,NOP,100,92
2016-03-30,UTA,GSW,96,103
2016-03-30,SAC,WAS,120,111
2016-03-30,LAL,MIA,102,100
2016-03-31,IND,ORL,94,114
2016-03-31,CLE,BKN,107,87
2016-03-31,HOU,CHI,100,103
2016-03-31,NOP,DEN,101,95
2016-03-31,OKC,LAC,119,117
2016-03-31,POR,BOS,116,109
2016-04-01,CHA,PHI,100,91
2016-04-01,DET,DAL,89,98
2016-04-01,NYK,BKN,105,91
2016-04-01,MEM,TOR,95,99
2016-04-01,MIL,ORL,113,110
2016-04-01,ATL,CLE,108,110
2016-04-01,UTA,MIN,98,85
2016-04-01,SAC,MIA,106,112
2016-04-01,GSW,BOS,106,109
2016-04-01,PHX,WAS,99,106
2016-04-02,PHI,IND,102,115
2016-04-02,SAS,TOR,102,95
2016-04-02,CHI,DET,90,94
2016-04-02,DEN,SAC,106,115
2016-04-02,POR,MIA,110,93
2016-04-03,BKN,NOP,87,106
2016-04-03,LAL,BOS,100,107
2016-04-03,CLE,CHA,112,103
2016-04-03,HOU,OKC,118,110
2016-04-03,MIN,DAL,78,88
2016-04-03,LAC,WAS,114,109
2016-04-03,ORL,MEM,119,107
2016-04-03,PHX,UTA,86,101
2016-04-03,MIL,CHI,98,102
2016-04-03,NYK,IND,87,92
2016-04-03,GSW,POR,136,111
2016-04-05,TOR,CHA,96,90
2016-04-05,LAC,LAL,103,81
2016-04-05,DEN,OKC,102,124
2016-04-05,ATL,PHX,103,90
2016-04-05,GSW,MIN,117,124
2016-04-05,MEM,CHI,108,92
2016-04-05,UTA,SAS,86,88
2016-04-05,MIL,CLE,80,109
2016-04-05,SAC,POR,107,115
2016-04-05,MIA,DET,107,89
2016-04-05,PHI,NOP,107,93
2016-04-06,IND,CLE,123,109
2016-04-06,WAS,BKN,121,103
2016-04-06,NYK,CHA,97,111
2016-04-06,POR,OKC,120,115
2016-04-06,ORL,DET,104,108
2016-04-06,DAL,HOU,88,86
2016-04-06,LAL,LAC,81,91
2016-04-06,BOS,NOP,104,97
2016-04-07,MIA,CHI,106,98
2016-04-07,GSW,SAS,112,101
2016-04-07,HOU,PHX,115,124
2016-04-07,SAC,MIN,97,105
2016-04-07,ATL,TOR,95,87
2016-04-08,DAL,MEM,103,93
2016-04-08,DEN,SAS,102,98
2016-04-08,DET,WAS,112,99
2016-04-08,ORL,MIA,112,109
2016-04-08,PHI,NYK,102,109
2016-04-08,TOR,IND,111,98
2016-04-08,NOP,LAL,110,102
2016-04-08,CHA,BKN,113,99
2016-04-08,BOS,MIL,124,109
2016-04-08,UTA,LAC,99,102
2016-04-09,SAC,OKC,114,112
2016-04-09,CHI,CLE,105,102
2016-04-09,POR,MIN,105,106
2016-04-09,ATL,BOS,118,107
2016-04-09,NOP,PHX,100,121
2016-04-09,MEM,GSW,99,100
2016-04-10,HOU,LAL,130,110
2016-04-10,LAC,DAL,98,91
2016-04-10,NYK,TOR,89,93
2016-04-10,PHI,MIL,108,109
2016-04-10,IND,BKN,129,105
2016-04-10,MIA,ORL,118,96
2016-04-10,DEN,UTA,84,100
2016-04-10,SAS,GSW,86,92
2016-04-10,WAS,CHA,113,98
2016-04-11,PHX,SAC,101,105
2016-04-11,MIN,HOU,105,129
2016-04-11,CLE,ATL,109,94
2016-04-11,BKN,WAS,111,120
2016-04-11,OKC,LAL,112,79
2016-04-11,BOS,CHA,100,114
2016-04-11,NOP,CHI,116,121
2016-04-11,ORL,MIL,107,98
2016-04-11,UTA,DAL,92,101
2016-04-12,SAS,OKC,102,98
2016-04-12,TOR,PHI,122,98
2016-04-12,IND,NYK,102,90
2016-04-12,DET,MIA,93,99
2016-04-12,LAC,MEM,110,84
2016-04-13,BOS,MIA,98,88
2016-04-13,MIN,NOP,144,109
2016-04-13,DAL,SAS,91,96
2016-04-13,PHX,LAC,114,105
2016-04-13,MIL,IND,92,97
2016-04-13,CHA,ORL,117,103
2016-04-13,LAL,UTA,101,96
2016-04-13,WAS,ATL,109,98
2016-04-13,BKN,TOR,96,103
2016-04-13,GSW,MEM,125,104
2016-04-13,CHI,PHI,115,105
2016-04-13,HOU,SAC,116,81
2016-04-13,POR,DEN,107,99
2016-04-13,CLE,DET,110,112
