date,home_team,visitor_team,home_team_score,visitor_team_score
2023-01-28,DET,HOU,114,117
2023-01-28,PHI,DEN,126,119
2023-01-28,MIN,SAC,117,110
2023-01-28,UTA,DAL,108,100
2023-01-28,POR,TOR,105,123
2023-01-28,BOS,LAL,125,121
2023-01-28,NOP,WAS,103,113
2023-01-28,SAS,PHX,118,128
2023-01-28,ORL,CHI,109,128
2023-01-28,BKN,NYK,122,115
2023-01-29,MEM,IND,112,100
2023-01-29,MIL,NOP,135,110
2023-01-29,CLE,LAC,122,99
2023-01-29,CHA,MIA,122,117
2023-01-30,PHX,TOR,114,106
2023-01-30,DAL,DET,111,105
2023-01-30,PHI,ORL,109,119
2023-01-30,POR,ATL,129,125
2023-01-30,OKC,GSW,120,128
2023-01-30,SAS,WAS,106,127
2023-01-30,MIN,SAC,111,118
2023-01-30,BKN,LAL,121,104
2023-01-31,CHI,LAC,103,108
2023-01-31,CLE,MIA,97,100
2023-01-31,DEN,NOP,122,113
2023-01-31,MIL,CHA,124,115
2023-01-31,NYK,LAL,123,129
2023-02-01,MIN,GSW,119,114
2023-02-01,DET,WAS,117,119
2023-02-01,BOS,BKN,139,96
2023-02-01,SAS,SAC,109,119
2023-02-01,UTA,TOR,131,128
2023-02-01,PHX,ATL,100,132
2023-02-01,HOU,OKC,112,106
2023-02-01,MEM,POR,112,122
2023-02-01,PHI,ORL,105,94
2023-02-02,MIL,LAC,106,105
2023-02-02,DEN,GSW,134,117
2023-02-02,IND,LAL,111,112
2023-02-02,NYK,MIA,106,104
2023-02-02,DAL,NOP,111,106
2023-02-02,CHI,CHA,114,98
2023-02-02,CLE,MEM,128,113
2023-02-03,SAS,PHI,125,137
2023-02-03,MIN,ORL,120,127
2023-02-03,DET,CHA,118,112
2023-02-03,HOU,TOR,111,117
2023-02-03,UTA,ATL,108,115
2023-02-03,BOS,PHX,94,106
2023-02-03,WAS,POR,116,124
2023-02-03,IND,SAC,107,104
2023-02-04,CHI,POR,129,121
2023-02-04,BKN,WAS,125,123
2023-02-04,NYK,LAC,128,134
2023-02-04,DEN,ATL,128,108
2023-02-04,GSW,DAL,119,113
2023-02-04,OKC,HOU,153,121
2023-02-04,DET,PHX,100,116
2023-02-04,NOP,LAL,131,126
2023-02-04,MIL,MIA,123,115
2023-02-05,MIN,DEN,128,98
2023-02-05,CHA,ORL,113,119
2023-02-05,NYK,PHI,108,97
2023-02-05,MEM,TOR,103,106
2023-02-05,IND,CLE,103,122
2023-02-05,NOP,SAC,136,104
2023-02-06,BKN,LAC,116,124
2023-02-06,DET,BOS,99,111
2023-02-06,HOU,SAC,120,140
2023-02-06,UTA,DAL,111,124
2023-02-06,CHI,SAS,128,104
2023-02-06,GSW,OKC,141,114
2023-02-06,POR,MIL,108,127
2023-02-06,WAS,CLE,91,114
2023-02-07,MEM,CHI,104,89
2023-02-07,DEN,MIN,146,112
2023-02-07,ORL,NYK,98,102
2023-02-07,NOP,ATL,116,107
2023-02-07,LAL,OKC,130,133
2023-02-07,BKN,PHX,112,116
2023-02-08,UTA,MIN,118,143
2023-02-08,LAC,DAL,104,110
2023-02-08,BOS,PHI,106,99
2023-02-08,WAS,CHA,118,104
2023-02-08,POR,GSW,125,122
2023-02-08,CLE,DET,113,85
2023-02-08,MIA,IND,116,111
2023-02-08,TOR,SAS,112,98
2023-02-08,HOU,SAC,128,130
2023-02-09,LAL,MIL,106,115
2023-02-09,BKN,CHI,116,105
2023-02-09,ATL,PHX,116,107
2023-02-09,ORL,DEN,115,104
2023-02-10,PHI,NYK,119,108
2023-02-10,TOR,UTA,116,122
2023-02-10,MEM,MIN,128,107
2023-02-10,LAC,MIL,106,119
2023-02-10,MIA,HOU,97,95
2023-02-10,SAC,DAL,114,122
2023-02-10,POR,OKC,129,138
2023-02-10,NOP,CLE,107,118
2023-02-10,BOS,CHA,127,116
2023-02-10,DET,SAS,138,131
2023-02-10,IND,PHX,104,117
2023-02-11,WAS,IND,127,113
2023-02-11,CLE,CHI,97,89
2023-02-11,CHA,DEN,105,119
2023-02-11,GSW,LAL,103,109
2023-02-11,BKN,PHI,98,101
2023-02-11,NYK,UTA,126,120
2023-02-11,ATL,SAS,125,106
2023-02-11,ORL,MIA,103,107
2023-02-11,SAC,DAL,133,128
2023-02-12,BOS,MEM,119,109
2023-02-12,TOR,DET,119,118
2023-02-13,IND,UTA,117,123
2023-02-13,NYK,BKN,124,106
2023-02-13,CHA,ATL,144,138
2023-02-13,MIA,DEN,108,112
2023-02-13,POR,LAL,127,115
2023-02-13,PHI,HOU,123,104
2023-02-13,OKC,NOP,100,103
2023-02-13,CHI,ORL,91,100
2023-02-13,CLE,SAS,117,109
2023-02-13,DAL,MIN,121,124
2023-02-13,GSW,WAS,135,126
2023-02-14,LAC,GSW,134,124
2023-02-14,POR,WAS,101,126
2023-02-14,MIL,BOS,131,125
2023-02-14,TOR,ORL,123,113
2023-02-14,PHX,SAC,120,109
2023-02-15,ATL,NYK,101,122
2023-02-15,PHI,CLE,118,112
2023-02-15,BKN,MIA,116,105
2023-02-15,BOS,DET,127,109
2023-02-15,LAL,NOP,120,102
2023-02-15,OKC,HOU,133,96
2023-02-15,DEN,DAL,118,109
2023-02-15,MEM,UTA,117,111
2023-02-15,CHA,SAS,120,110
2023-02-15,IND,CHI,117,113
2023-02-16,PHX,LAC,107,116
2023-02-16,MIN,WAS,106,114
2023-02-16,CHI,MIL,100,112
2023-02-23,LAL,GSW,124,111
2023-02-23,UTA,OKC,120,119
2023-02-23,ORL,DET,108,106
2023-02-23,DAL,SAS,142,116
2023-02-23,PHI,MEM,110,105
2023-02-23,TOR,NOP,115,110
2023-02-23,IND,BOS,138,142
2023-02-23,CLE,DEN,109,115
2023-02-23,SAC,POR,133,116
2023-02-24,LAC,SAC,175,176
2023-02-24,MIL,MIA,128,99
2023-02-24,CHI,BKN,131,87
2023-02-24,PHX,OKC,124,115
2023-02-24,GSW,HOU,116,101
2023-02-24,MIN,CHA,113,121
2023-02-24,ATL,CLE,136,119
2023-02-24,WAS,NYK,109,115
2023-02-25,UTA,SAS,118,102
2023-02-25,PHI,BOS,107,110
2023-02-25,ORL,IND,108,121
2023-02-25,NYK,NOP,128,106
2023-02-25,MEM,DEN,112,94
2023-02-25,CHA,MIA,108,103
2023-02-25,DET,TOR,91,95
2023-02-26,DAL,LAL,108,111
2023-02-26,ATL,BKN,129,127
2023-02-26,GSW,MIN,109,104
2023-02-26,DEN,LAC,134,124
2023-02-26,CLE,TOR,118,93
2023-02-26,POR,HOU,131,114
2023-02-26,CHI,WAS,102,82
2023-02-26,OKC,SAC,115,124
2023-02-26,MIL,PHX,104,101
2023-02-27,NOP,ORL,93,101
2023-02-27,NYK,BOS,109,94
2023-02-27,PHI,MIA,99,101
2023-02-27,CHA,DET,117,106
2023-02-28,OKC,SAC,117,123
2023-02-28,DAL,IND,122,124
2023-02-28,MEM,LAL,121,109
2023-02-28,LAC,MIN,101,108
2023-02-28,UTA,SAS,94,102
2023-02-28,HOU,DEN,112,133
2023-02-28,GSW,POR,123,105
2023-02-28,TOR,CHI,104,98
2023-02-28,BKN,MIL,104,118
2023-02-28,ATL,WAS,116,119
2023-03-01,OKC,LAL,117,123
2023-03-01,NYK,BKN,142,118
2023-03-01,MIA,PHI,96,119
2023-03-01,POR,NOP,110,121
2023-03-01,BOS,CLE,117,113
2023-03-01,MIL,ORL,139,117
2023-03-01,HOU,MEM,99,113
2023-03-01,DET,CHI,115,117
2023-03-01,CHA,PHX,91,105
2023-03-02,GSW,LAC,115,91
2023-03-02,SAS,IND,110,99
2023-03-02,DAL,PHI,133,126
2023-03-02,WAS,TOR,119,108
2023-03-03,DEN,MEM,113,97
2023-03-03,CHI,PHX,104,125
2023-03-03,LAL,MIN,102,110
2023-03-03,SAC,LAC,128,127
2023-03-03,MIA,NYK,120,122
2023-03-03,GSW,NOP,108,99
2023-03-03,BOS,BKN,105,115
2023-03-03,ATL,POR,129,111
2023-03-03,CHA,ORL,106,117
2023-03-03,OKC,UTA,130,103
2023-03-04,SAS,HOU,110,122
2023-03-04,MIL,PHI,130,133
2023-03-04,SAC,MIN,134,138
2023-03-04,CLE,DET,114,90
2023-03-04,MIA,ATL,117,109
2023-03-04,WAS,TOR,109,116
2023-03-05,LAL,GSW,113,105
2023-03-05,OKC,UTA,129,119
2023-03-05,BOS,NYK,129,131
2023-03-05,HOU,SAS,142,110
2023-03-05,LAC,MEM,135,129
2023-03-05,ORL,POR,119,122
2023-03-05,CHI,IND,122,125
2023-03-05,DAL,PHX,126,130
2023-03-05,BKN,CHA,102,86
2023-03-06,DEN,TOR,118,113
2023-03-06,WAS,MIL,111,117
2023-03-06,IND,PHI,143,147
2023-03-06,CLE,BOS,118,114
2023-03-06,MIA,ATL,130,128
2023-03-06,SAC,NOP,123,108
2023-03-07,MIN,PHI,94,117
2023-03-07,NYK,CHA,105,112
2023-03-07,LAL,MEM,112,103
2023-03-07,DAL,UTA,120,116
2023-03-07,ORL,MIL,123,134
2023-03-07,DET,POR,104,110
2023-03-07,HOU,BKN,96,118
2023-03-07,OKC,GSW,137,128
2023-03-08,NOP,DAL,113,106
2023-03-08,MIA,CLE,100,104
2023-03-08,PHX,OKC,132,101
2023-03-08,BOS,POR,115,93
2023-03-08,WAS,ATL,120,122
2023-03-08,DEN,CHI,96,117
2023-03-08,LAC,TOR,108,100
2023-03-09,MEM,GSW,131,110
2023-03-09,MIL,BKN,118,113
2023-03-09,SAC,NYK,122,117
2023-03-09,ORL,UTA,124,131
2023-03-09,IND,HOU,134,125
2023-03-09,DET,CHA,103,113
2023-03-10,PHI,POR,120,119
2023-03-10,LAL,TOR,122,112
2023-03-10,MIN,BKN,123,124
2023-03-10,WAS,ATL,107,114
2023-03-10,MIA,CLE,119,115
2023-03-10,SAS,DEN,128,120
2023-03-11,MEM,DAL,112,108
2023-03-11,PHX,SAC,119,128
2023-03-11,GSW,MIL,125,116
2023-03-11,DET,IND,115,121
2023-03-11,NOP,OKC,96,110
2023-03-11,CHA,UTA,111,119
2023-03-11,LAC,NYK,106,95
2023-03-11,ORL,MIA,126,114
2023-03-11,HOU,CHI,111,119
2023-03-11,ATL,BOS,125,134
2023-03-12,LAL,NYK,108,112
2023-03-12,CHA,CLE,108,114
2023-03-12,DEN,BKN,120,122
2023-03-12,NOP,POR,127,110
2023-03-12,PHI,WAS,112,93
2023-03-12,SAS,OKC,90,102
2023-03-13,GSW,PHX,123,112
2023-03-13,SAC,MIL,124,133
2023-03-13,ATL,MIN,115,136
2023-03-13,DET,IND,117,97
2023-03-13,HOU,BOS,111,109
2023-03-13,DAL,MEM,88,104
2023-03-13,MIA,UTA,119,115
2023-03-14,CHA,CLE,104,120
2023-03-14,SAS,ORL,132,114
2023-03-14,POR,NYK,107,123
2023-03-14,WAS,DET,117,97
2023-03-14,TOR,DEN,125,110
2023-03-14,NOP,LAL,108,123
2023-03-14,OKC,BKN,121,107
2023-03-14,PHX,MIL,104,116
2023-03-15,HOU,LAL,114,110
2023-03-15,MIA,MEM,138,119
2023-03-15,CLE,PHI,109,118
2023-03-15,LAC,GSW,134,126
2023-03-15,CHI,SAC,114,117
2023-03-15,SAS,DAL,128,137
2023-03-15,MIN,BOS,102,104
2023-03-16,BKN,SAC,96,101
2023-03-16,DET,DEN,100,119
2023-03-16,PHX,ORL,116,113
2023-03-16,MIL,IND,123,139
2023-03-16,TOR,OKC,128,111
2023-03-17,POR,BOS,112,126
2023-03-17,LAL,DAL,110,111
2023-03-17,CHA,PHI,82,121
2023-03-17,CHI,MIN,139,131
2023-03-17,CLE,WAS,117,94
2023-03-17,SAS,MEM,120,126
2023-03-17,HOU,NOP,114,112
2023-03-17,ATL,GSW,127,119
2023-03-18,WAS,SAC,118,132
2023-03-18,UTA,BOS,118,117
2023-03-18,LAC,ORL,108,113
2023-03-18,NYK,DEN,116,110
2023-03-18,CHI,MIA,113,99
2023-03-18,IND,PHI,121,141
2023-03-18,TOR,MIN,122,107
2023-03-18,MEM,GSW,133,119
2023-03-19,POR,LAC,102,117
2023-03-19,OKC,PHX,124,120
2023-03-19,BKN,DEN,102,108
2023-03-19,LAL,ORL,111,105
2023-03-19,HOU,NOP,107,117
2023-03-19,MIL,TOR,118,111
2023-03-19,DET,MIA,100,112
2023-03-19,SAS,ATL,126,118
2023-03-20,PHI,CHI,105,109
2023-03-20,MEM,DAL,112,108
2023-03-20,HOU,GSW,108,121
2023-03-20,UTA,SAC,128,120
2023-03-20,NYK,MIN,134,140
2023-03-20,CHA,IND,115,109
2023-03-21,LAC,OKC,100,101
2023-03-21,ORL,WAS,122,112
2023-03-21,NOP,SAS,119,84
2023-03-21,SAC,BOS,109,132
2023-03-21,ATL,DET,129,107
2023-03-21,BKN,CLE,109,115
2023-03-22,LAL,PHX,122,111
2023-03-22,MIN,ATL,125,124
2023-03-22,MIA,NYK,127,120
2023-03-22,WAS,DEN,104,118
2023-03-22,MEM,HOU,130,125
2023-03-22,DAL,GSW,125,127
2023-03-22,CHI,PHI,91,116
2023-03-22,TOR,IND,114,118
2023-03-22,MIL,SAS,130,94
2023-03-22,UTA,POR,115,127
2023-03-23,BKN,CLE,114,116
2023-03-23,ORL,NYK,111,106
2023-03-23,LAC,OKC,127,105
2023-03-23,NOP,CHA,115,96
2023-03-24,LAL,OKC,116,111
2023-03-24,POR,CHI,96,124
2023-03-24,SAC,PHX,135,127
2023-03-24,WAS,SAS,136,124
2023-03-24,BOS,IND,120,95
2023-03-24,DAL,CHA,109,117
2023-03-24,TOR,DET,118,97
2023-03-24,UTA,MIL,116,144
2023-03-24,MEM,HOU,151,114
2023-03-24,GSW,PHI,120,112
2023-03-25,MIA,BKN,100,129
2023-03-25,ATL,IND,143,130
2023-03-25,LAC,NOP,110,131
2023-03-25,DEN,MIL,129,106
2023-03-25,SAC,UTA,121,113
2023-03-25,PHX,PHI,125,105
2023-03-26,GSW,MIN,96,99
2023-03-26,POR,OKC,112,118
2023-03-26,LAL,CHI,108,118
2023-03-26,CHA,DAL,110,104
2023-03-26,ORL,BKN,119,106
2023-03-26,CLE,HOU,108,91
2023-03-26,ATL,MEM,119,123
2023-03-26,TOR,WAS,114,104
2023-03-26,BOS,SAS,137,93
2023-03-27,SAC,MIN,115,119
2023-03-27,IND,DAL,104,127
2023-03-27,DET,MIL,117,126
2023-03-27,LAC,CHI,124,112
2023-03-27,UTA,PHX,103,117
2023-03-27,POR,NOP,90,124
2023-03-27,NYK,HOU,137,115
2023-03-27,DEN,PHI,116,111
2023-03-28,ATL,CLE,120,118
2023-03-28,WAS,BOS,130,111
2023-03-28,OKC,CHA,134,137
2023-03-28,MEM,ORL,113,108
2023-03-28,TOR,MIA,106,92
2023-03-28,GSW,NOP,120,109
2023-03-29,POR,SAC,80,120
2023-03-29,PHX,MIN,107,100
2023-03-29,SAS,UTA,117,128
2023-03-29,BKN,HOU,123,114
2023-03-29,IND,MIL,136,149
2023-03-29,OKC,DET,107,106
2023-03-29,NYK,MIA,101,92
2023-03-29,CHI,LAL,110,121
2023-03-29,PHI,DAL,116,108
2023-03-29,MEM,LAC,132,141
2023-03-30,DEN,NOP,88,107
2023-03-30,MIL,BOS,99,140
2023-03-31,GSW,SAS,130,115
2023-03-31,MEM,LAC,108,94
2023-03-31,HOU,DET,121,115
2023-03-31,POR,SAC,114,138
2023-03-31,IND,OKC,121,117
2023-03-31,CHA,CHI,91,121
2023-03-31,BOS,UTA,122,114
2023-03-31,BKN,ATL,124,107
2023-03-31,WAS,ORL,109,116
2023-03-31,PHX,DEN,100,93
2023-03-31,PHI,TOR,117,110
2023-03-31,CLE,NYK,116,130
2023-03-31,MIN,LAL,111,123
2023-04-01,NOP,LAC,122,114
2023-04-01,MIA,DAL,129,122
2023-04-02,CHI,MEM,128,107
2023-04-02,CLE,IND,115,105
2023-04-02,HOU,LAL,109,134
2023-04-02,BKN,UTA,111,110
2023-04-02,ATL,DAL,132,130
2023-04-02,MIN,POR,105,107
2023-04-02,SAC,SAS,134,142
2023-04-02,NYK,WAS,118,109
2023-04-02,DEN,GSW,112,110
2023-04-02,CHA,TOR,108,128
2023-04-02,OKC,PHX,118,128
2023-04-02,ORL,DET,128,102
2023-04-02,MIL,PHI,117,104
2023-04-04,ORL,CLE,113,117
2023-04-04,HOU,DEN,124,103
2023-04-04,GSW,OKC,136,125
2023-04-04,DET,MIA,105,118
2023-04-04,PHX,SAS,115,94
2023-04-04,BKN,MIN,102,107
2023-04-04,WAS,MIL,128,140
2023-04-04,PHI,BOS,103,101
2023-04-04,CHA,TOR,100,120
2023-04-04,CHI,ATL,105,123
2023-04-04,NOP,SAC,103,121
2023-04-04,MEM,POR,119,109
2023-04-04,UTA,LAL,133,135
2023-04-05,DET,BKN,108,123
2023-04-05,IND,NYK,129,138
2023-04-05,MIL,CHI,105,92
2023-04-05,BOS,TOR,97,93
2023-04-05,LAC,LAL,125,118
2023-04-05,DAL,SAC,123,119
2023-04-05,NOP,MEM,138,131
2023-04-05,ATL,WAS,134,116
2023-04-06,PHI,MIA,101,129
2023-04-06,ORL,CLE,94,118
2023-04-06,PHX,DEN,119,115
2023-04-06,SAS,POR,129,127
2023-04-06,UTA,OKC,98,114
2023-04-07,MIL,MEM,114,137
2023-04-07,BKN,ORL,101,84
2023-04-07,IND,DET,115,122
2023-04-07,CHA,HOU,109,112
2023-04-07,WAS,MIA,114,108
2023-04-07,SAC,GSW,97,119
2023-04-07,DAL,CHI,112,115
2023-04-07,BOS,TOR,121,102
2023-04-07,ATL,PHI,131,136
2023-04-07,NOP,NYK,113,105
2023-04-07,LAL,PHX,121,107
2023-04-08,LAC,POR,136,125
2023-04-08,SAS,MIN,131,151
2023-04-08,UTA,DEN,118,114
2023-04-09,DAL,SAS,117,138
2023-04-09,DEN,SAC,109,95
2023-04-09,MIN,NOP,113,108
2023-04-09,PHX,LAC,114,119
2023-04-09,BKN,PHI,105,134
2023-04-09,BOS,ATL,120,114
2023-04-09,TOR,MIL,121,105
2023-04-09,WAS,HOU,109,114
2023-04-09,LAL,UTA,128,117
2023-04-09,NYK,IND,136,141
2023-04-09,MIA,ORL,123,110
2023-04-09,CHI,DET,103,81
2023-04-09,POR,GSW,101,157
2023-04-09,CLE,CHA,95,106
2023-04-09,OKC,MEM,115,100
2023-04-11,MIA,ATL,105,116
2023-04-11,LAL,MIN,108,102
2023-04-12,TOR,CHI,105,109
2023-04-12,NOP,OKC,118,123
2023-04-14,MIA,CHI,102,91
2023-04-14,MIN,OKC,120,95
