date,home_team,visitor_team,home_team_score,visitor_team_score
2018-01-29,MIL,PHI,107,95
2018-01-29,DAL,MIA,88,95
2018-01-30,HOU,ORL,114,107
2018-01-30,LAC,POR,96,104
2018-01-30,NYK,BKN,111,95
2018-01-30,SAS,DEN,106,104
2018-01-30,TOR,MIN,109,104
2018-01-30,DET,CLE,125,114
2018-01-30,NOP,SAC,103,114
2018-01-30,WAS,OKC,102,96
2018-01-30,UTA,GSW,129,99
2018-01-31,ORL,LAL,127,105
2018-01-31,ATL,CHA,110,123
2018-01-31,BOS,NYK,103,73
2018-01-31,CLE,MIA,91,89
2018-01-31,PHX,DAL,102,88
2018-01-31,POR,CHI,124,108
2018-01-31,BKN,PHI,116,108
2018-01-31,IND,MEM,105,101
2018-02-01,DET,MEM,104,102
2018-02-01,SAS,HOU,91,102
2018-02-01,WAS,TOR,122,119
2018-02-01,DEN,OKC,127,124
2018-02-01,MIN,MIL,108,89
2018-02-02,PHI,MIA,103,97
2018-02-02,OKC,NOP,100,114
2018-02-02,PHX,UTA,97,129
2018-02-02,BKN,LAL,99,102
2018-02-02,CHA,IND,133,126
2018-02-02,BOS,ATL,119,110
2018-02-02,SAC,GSW,104,119
2018-02-02,MIL,NYK,92,90
2018-02-02,TOR,POR,130,105
2018-02-03,DEN,GSW,115,108
2018-02-03,ORL,WAS,98,115
2018-02-03,LAC,CHI,113,103
2018-02-03,CLE,HOU,88,120
2018-02-03,MIN,NOP,118,107
2018-02-03,SAC,DAL,99,106
2018-02-03,DET,MIA,111,107
2018-02-03,SAS,UTA,111,120
2018-02-03,IND,PHI,100,92
2018-02-04,OKC,LAL,104,108
2018-02-04,NYK,ATL,96,99
2018-02-04,TOR,MEM,101,86
2018-02-04,BOS,POR,97,96
2018-02-04,BKN,MIL,94,109
2018-02-04,PHX,CHA,110,115
2018-02-05,LAC,DAL,104,101
2018-02-05,IND,WAS,102,111
2018-02-05,NOP,UTA,109,133
2018-02-05,DEN,CHA,121,104
2018-02-05,SAC,CHI,104,98
2018-02-05,DET,POR,111,91
2018-02-05,MIA,ORL,109,111
2018-02-06,ORL,CLE,116,98
2018-02-06,GSW,OKC,105,125
2018-02-06,LAL,PHX,112,93
2018-02-06,PHI,WAS,115,102
2018-02-06,BKN,HOU,113,123
2018-02-06,TOR,BOS,111,91
2018-02-06,NYK,MIL,89,103
2018-02-06,ATL,MEM,108,82
2018-02-07,DET,BKN,115,106
2018-02-07,MEM,UTA,88,92
2018-02-07,MIA,HOU,101,109
2018-02-07,PHX,SAS,81,129
2018-02-07,CLE,MIN,140,138
2018-02-08,GSW,DAL,121,103
2018-02-08,WAS,BOS,104,110
2018-02-08,POR,CHA,109,103
2018-02-08,TOR,NYK,113,88
2018-02-08,ORL,ATL,100,98
2018-02-08,LAL,OKC,106,81
2018-02-09,PHI,NOP,100,82
2018-02-09,DET,LAC,95,108
2018-02-09,SAC,POR,100,118
2018-02-09,MIA,MIL,91,85
2018-02-09,ATL,CLE,107,123
2018-02-09,HOU,DEN,130,104
2018-02-09,UTA,CHA,106,94
2018-02-09,BOS,IND,91,97
2018-02-09,CHI,MIN,114,113
2018-02-10,PHI,LAC,112,98
2018-02-10,ORL,MIL,104,111
2018-02-10,BKN,NOP,128,138
2018-02-10,DAL,LAL,130,123
2018-02-10,PHX,DEN,113,123
2018-02-10,GSW,SAS,122,105
2018-02-10,CHI,WAS,90,101
2018-02-11,HOU,DAL,104,97
2018-02-11,OKC,MEM,110,92
2018-02-11,MIN,SAC,111,106
2018-02-11,IND,NYK,121,113
2018-02-11,ATL,DET,118,115
2018-02-11,CHA,TOR,103,123
2018-02-11,POR,UTA,96,115
2018-02-11,BOS,CLE,99,121
2018-02-12,PHI,NYK,108,92
2018-02-12,UTA,SAS,101,99
2018-02-12,CHI,ORL,105,101
2018-02-12,DET,NOP,103,118
2018-02-12,BKN,LAC,101,114
2018-02-12,GSW,PHX,129,83
2018-02-13,MIN,HOU,108,126
2018-02-13,OKC,CLE,112,120
2018-02-13,TOR,MIA,115,112
2018-02-13,DEN,SAS,117,109
2018-02-13,DAL,SAC,109,114
2018-02-13,MIL,ATL,97,92
2018-02-14,DET,ATL,104,98
2018-02-14,NOP,LAL,139,117
2018-02-14,PHI,MIA,104,102
2018-02-14,POR,GSW,123,117
2018-02-14,BKN,IND,103,108
2018-02-14,UTA,PHX,107,97
2018-02-14,ORL,CHA,102,104
2018-02-14,MEM,OKC,114,121
2018-02-14,CHI,TOR,98,122
2018-02-14,HOU,SAC,100,91
2018-02-14,NYK,WAS,113,118
2018-02-14,BOS,LAC,119,129
2018-02-15,MIL,DEN,123,134
2018-02-15,MIN,LAL,119,111
2018-02-22,ORL,NYK,113,120
2018-02-22,CHI,PHI,115,116
2018-02-22,GSW,LAC,134,127
2018-02-22,CHA,BKN,111,96
2018-02-22,CLE,WAS,103,110
2018-02-22,SAC,OKC,107,110
2018-02-23,WAS,CHA,105,122
2018-02-23,NOP,MIA,124,123
2018-02-23,MEM,CLE,89,112
2018-02-23,DEN,SAS,122,119
2018-02-23,IND,ATL,116,93
2018-02-23,LAL,DAL,124,102
2018-02-23,DET,BOS,98,110
2018-02-23,TOR,MIL,119,122
2018-02-23,UTA,POR,81,100
2018-02-23,HOU,MIN,120,102
2018-02-23,PHX,LAC,117,128
2018-02-24,PHI,ORL,116,105
2018-02-24,PHX,POR,104,106
2018-02-24,SAC,LAL,108,113
2018-02-24,MIN,CHI,122,104
2018-02-24,NYK,BOS,112,121
2018-02-24,GSW,OKC,112,80
2018-02-24,UTA,DAL,97,90
2018-02-24,MIA,MEM,115,89
2018-02-25,CLE,SAS,94,110
2018-02-25,MIL,NOP,121,123
2018-02-25,CHA,DET,114,98
2018-02-25,WAS,PHI,109,94
2018-02-25,DEN,HOU,114,119
2018-02-26,ATL,LAL,104,123
2018-02-26,TOR,DET,123,94
2018-02-26,BKN,CHI,104,87
2018-02-26,DAL,IND,109,103
2018-02-26,UTA,HOU,85,96
2018-02-26,NYK,GSW,111,125
2018-02-26,SAC,MIN,100,118
2018-02-26,OKC,ORL,112,105
2018-02-26,NOP,PHX,125,116
2018-02-26,BOS,MEM,109,98
2018-02-27,CHA,CHI,118,103
2018-02-27,POR,SAC,116,99
2018-02-27,CLE,BKN,129,123
2018-02-27,MIL,WAS,104,107
2018-02-27,DEN,LAC,120,122
2018-02-27,MIA,PHI,102,101
2018-02-28,LAC,HOU,92,105
2018-02-28,DAL,OKC,110,111
2018-02-28,MEM,PHX,102,110
2018-02-28,DET,MIL,110,87
2018-02-28,SAS,NOP,116,121
2018-02-28,WAS,GSW,101,109
2018-02-28,BOS,CHA,134,106
2018-02-28,ORL,TOR,104,117
2018-02-28,ATL,IND,107,102
2018-03-01,CLE,PHI,97,108
2018-03-01,MIA,LAL,113,131
2018-03-01,SAC,BKN,116,111
2018-03-01,POR,MIN,108,99
2018-03-02,PHI,CHA,110,99
2018-03-02,MEM,DEN,102,108
2018-03-02,CHI,DAL,108,100
2018-03-02,UTA,MIN,116,108
2018-03-02,WAS,TOR,95,102
2018-03-02,PHX,OKC,116,124
2018-03-02,ORL,DET,115,106
2018-03-02,ATL,GSW,109,114
2018-03-02,MIL,IND,96,103
2018-03-02,LAC,NYK,128,105
2018-03-03,ORL,MEM,107,100
2018-03-03,HOU,BOS,123,120
2018-03-03,MIA,DET,105,96
2018-03-03,SAC,UTA,91,98
2018-03-03,POR,OKC,108,100
2018-03-03,SAS,LAL,112,116
2018-03-03,CLE,DEN,117,126
2018-03-04,SAC,NYK,102,99
2018-03-04,WAS,IND,95,98
2018-03-04,LAC,BKN,123,120
2018-03-04,DAL,NOP,109,126
2018-03-04,ATL,PHX,113,112
2018-03-04,MIL,PHI,118,110
2018-03-04,TOR,CHA,103,98
2018-03-05,CHI,BOS,89,105
2018-03-05,MIA,PHX,125,103
2018-03-05,CLE,DET,112,90
2018-03-05,SAS,MEM,100,98
2018-03-05,LAL,POR,103,108
2018-03-05,UTA,ORL,94,80
2018-03-05,IND,MIL,92,89
2018-03-06,CHA,PHI,114,128
2018-03-06,LAC,NOP,116,121
2018-03-06,TOR,ATL,106,90
2018-03-06,OKC,HOU,112,122
2018-03-06,DAL,DEN,118,107
2018-03-06,WAS,MIA,117,113
2018-03-06,POR,NYK,111,87
2018-03-06,GSW,BKN,114,101
2018-03-07,DET,TOR,119,121
2018-03-07,DEN,CLE,108,113
2018-03-07,IND,UTA,84,104
2018-03-07,MIL,HOU,99,110
2018-03-07,LAL,ORL,108,107
2018-03-07,CHI,MEM,119,110
2018-03-07,SAC,NOP,101,114
2018-03-08,CHA,BKN,111,125
2018-03-08,MIA,PHI,108,99
2018-03-08,MIN,BOS,109,117
2018-03-08,GSW,SAS,110,107
2018-03-08,OKC,PHX,115,87
2018-03-09,NOP,WAS,97,116
2018-03-09,MIL,NYK,120,112
2018-03-09,MEM,UTA,78,95
2018-03-09,IND,ATL,112,87
2018-03-09,POR,GSW,125,108
2018-03-09,TOR,HOU,108,105
2018-03-09,DEN,LAL,125,116
2018-03-09,LAC,CLE,116,102
2018-03-09,DET,CHI,99,83
2018-03-09,SAC,ORL,94,88
2018-03-10,CHA,PHX,122,115
2018-03-10,OKC,SAS,104,94
2018-03-10,MIA,WAS,129,102
2018-03-10,DAL,MEM,114,80
2018-03-10,LAC,ORL,113,105
2018-03-11,DAL,HOU,82,105
2018-03-11,BKN,PHI,97,120
2018-03-11,LAL,CLE,127,113
2018-03-11,MIN,GSW,109,103
2018-03-11,NYK,TOR,106,132
2018-03-11,ATL,CHI,122,129
2018-03-11,BOS,IND,97,99
2018-03-11,DEN,SAC,130,104
2018-03-11,NOP,UTA,99,116
2018-03-12,HOU,SAS,109,93
2018-03-12,POR,MIA,115,99
2018-03-12,MEM,MIL,103,121
2018-03-12,OKC,SAC,106,101
2018-03-13,CHI,LAC,106,112
2018-03-13,BKN,TOR,102,116
2018-03-13,PHI,IND,98,101
2018-03-13,PHX,CLE,107,129
2018-03-13,UTA,DET,110,79
2018-03-13,SAS,ORL,108,72
2018-03-13,ATL,OKC,107,119
2018-03-13,LAL,DEN,112,103
2018-03-13,NYK,DAL,97,110
2018-03-13,NOP,CHA,119,115
2018-03-13,WAS,MIN,111,116
2018-03-14,SAC,MIA,123,119
2018-03-14,GSW,LAL,117,106
2018-03-14,ORL,MIL,126,117
2018-03-14,BOS,WAS,124,125
2018-03-15,DEN,DET,120,113
2018-03-15,HOU,LAC,101,96
2018-03-15,ATL,CHA,117,129
2018-03-15,POR,CLE,113,105
2018-03-15,NYK,PHI,110,118
2018-03-15,IND,TOR,99,106
2018-03-15,MEM,CHI,110,111
2018-03-15,SAS,NOP,98,93
2018-03-15,UTA,PHX,116,88
2018-03-16,OKC,LAC,121,113
2018-03-16,TOR,DAL,122,115
2018-03-16,ORL,BOS,83,92
2018-03-16,LAL,MIA,91,92
2018-03-16,GSW,SAC,93,98
2018-03-16,PHI,BKN,120,116
2018-03-17,NOP,HOU,101,107
2018-03-17,NYK,CHA,124,101
2018-03-17,BKN,DAL,114,106
2018-03-17,UTA,SAC,103,97
2018-03-17,POR,DET,100,87
2018-03-17,WAS,IND,109,102
2018-03-17,MEM,DEN,101,94
2018-03-17,SAS,MIN,117,101
2018-03-17,MIL,ATL,122,117
2018-03-17,PHX,GSW,109,124
2018-03-17,CHI,CLE,109,114
2018-03-18,NOP,BOS,108,89
2018-03-18,LAC,POR,109,122
2018-03-18,TOR,OKC,125,132
2018-03-18,MIN,HOU,120,129
2018-03-19,SAS,GSW,89,75
2018-03-19,NYK,CHI,110,92
2018-03-19,BKN,MEM,118,115
2018-03-19,SAC,DET,90,106
2018-03-19,IND,LAL,110,100
2018-03-19,MIA,DEN,149,141
2018-03-19,CLE,MIL,124,117
2018-03-19,PHI,CHA,108,94
2018-03-20,NOP,DAL,115,105
2018-03-20,PHX,DET,88,115
2018-03-20,ORL,TOR,86,93
2018-03-20,BOS,OKC,100,99
2018-03-20,MIN,LAC,123,109
2018-03-20,POR,HOU,111,115
2018-03-20,UTA,ATL,94,99
2018-03-21,BKN,CHA,105,111
2018-03-21,PHI,MEM,119,105
2018-03-21,NOP,IND,96,92
2018-03-21,MIL,LAC,120,127
2018-03-21,CLE,TOR,132,129
2018-03-21,CHI,DEN,102,135
2018-03-21,MIA,NYK,119,98
2018-03-21,SAS,WAS,98,90
2018-03-22,SAC,ATL,105,90
2018-03-22,NOP,LAL,128,125
2018-03-22,DAL,UTA,112,119
2018-03-22,CHA,MEM,140,79
2018-03-22,ORL,PHI,98,118
2018-03-22,HOU,DET,100,96
2018-03-23,WAS,DEN,100,108
2018-03-23,SAS,UTA,124,120
2018-03-23,IND,LAC,109,104
2018-03-23,CLE,PHX,120,95
2018-03-23,POR,BOS,100,105
2018-03-23,TOR,BKN,116,112
2018-03-23,CHI,MIL,105,118
2018-03-23,GSW,ATL,106,94
2018-03-23,NYK,MIN,104,108
2018-03-23,OKC,MIA,105,99
2018-03-24,DET,CHI,117,95
2018-03-24,MEM,LAL,93,100
2018-03-24,HOU,NOP,114,91
2018-03-24,ORL,PHX,105,99
2018-03-24,DAL,CHA,98,102
2018-03-24,PHI,MIN,120,108
2018-03-25,BKN,CLE,114,121
2018-03-25,TOR,LAC,106,117
2018-03-25,MIL,SAS,106,103
2018-03-25,OKC,POR,105,108
2018-03-25,WAS,NYK,97,101
2018-03-25,HOU,ATL,118,99
2018-03-25,IND,MIA,113,107
2018-03-25,GSW,UTA,91,110
2018-03-25,SAC,BOS,93,104
2018-03-26,CHA,NYK,137,128
2018-03-26,DET,LAL,112,106
2018-03-26,PHX,BOS,94,102
2018-03-26,PHI,DEN,123,104
2018-03-26,MIN,MEM,93,101
2018-03-27,NOP,POR,103,107
2018-03-27,WAS,SAS,116,106
2018-03-27,TOR,DEN,114,110
2018-03-27,GSW,IND,81,92
2018-03-27,LAC,MIL,105,98
2018-03-27,HOU,CHI,118,86
2018-03-27,MIA,CLE,98,79
2018-03-27,SAC,DAL,97,103
2018-03-28,PHI,NYK,118,101
2018-03-28,LAL,DAL,103,93
2018-03-28,ORL,BKN,104,111
2018-03-28,UTA,BOS,94,97
2018-03-28,PHX,LAC,99,111
2018-03-28,MEM,POR,108,103
2018-03-28,MIN,ATL,126,114
2018-03-28,CHA,CLE,105,118
2018-03-29,MIA,CHI,103,92
2018-03-29,SAC,IND,103,106
2018-03-29,DET,WAS,103,92
2018-03-29,GSW,MIL,107,116
2018-03-29,SAS,OKC,103,99
2018-03-30,ATL,PHI,91,101
2018-03-30,CLE,NOP,107,102
2018-03-30,OKC,DEN,125,126
2018-03-30,DAL,MIN,92,93
2018-03-30,ORL,CHI,82,90
2018-03-30,POR,LAC,105,96
2018-03-30,HOU,PHX,104,103
2018-03-30,UTA,MEM,107,97
2018-03-30,LAL,MIL,122,124
2018-03-31,MIA,BKN,109,110
2018-03-31,WAS,CHA,107,93
2018-03-31,NYK,DET,109,115
2018-03-31,BOS,TOR,110,99
2018-03-31,SAC,GSW,96,112
2018-04-01,MIN,UTA,97,121
2018-04-01,CHA,PHI,102,119
2018-04-01,DEN,MIL,128,125
2018-04-01,NOP,OKC,104,109
2018-04-01,CHI,WAS,113,94
2018-04-01,BKN,DET,96,108
2018-04-01,GSW,PHX,117,107
2018-04-01,LAL,SAC,83,84
2018-04-01,ATL,ORL,94,88
2018-04-01,LAC,IND,104,111
2018-04-01,CLE,DAL,98,87
2018-04-01,SAS,HOU,100,83
2018-04-01,POR,MEM,113,98
2018-04-03,OKC,GSW,107,111
2018-04-03,PHX,SAC,97,94
2018-04-03,CHI,CHA,120,114
2018-04-03,DAL,POR,115,109
2018-04-03,LAC,SAS,113,110
2018-04-03,PHI,BKN,121,95
2018-04-03,MIA,ATL,101,98
2018-04-03,UTA,LAL,117,110
2018-04-03,CLE,TOR,112,106
2018-04-03,HOU,WAS,120,104
2018-04-03,MIL,BOS,106,102
2018-04-03,DEN,IND,107,104
2018-04-03,NYK,ORL,73,97
2018-04-04,ORL,DAL,105,100
2018-04-04,DET,PHI,108,115
2018-04-04,ATL,MIA,86,115
2018-04-04,NOP,MEM,123,95
2018-04-04,TOR,BOS,96,78
2018-04-04,LAL,SAS,122,112
2018-04-05,IND,GSW,126,106
2018-04-05,DEN,MIN,100,96
2018-04-05,HOU,POR,96,94
2018-04-05,MIL,BKN,111,119
2018-04-05,CLE,WAS,119,115
2018-04-05,UTA,LAC,117,95
2018-04-06,NYK,MIA,122,98
2018-04-06,TOR,IND,92,73
2018-04-06,PHI,CLE,132,130
2018-04-06,ORL,CHA,100,137
2018-04-06,WAS,ATL,97,103
2018-04-06,DET,DAL,113,106
2018-04-06,BOS,CHI,111,104
2018-04-06,MEM,SAC,93,94
2018-04-06,PHX,NOP,103,122
2018-04-06,LAL,MIN,96,113
2018-04-07,GSW,NOP,120,126
2018-04-07,CHI,BKN,96,124
2018-04-07,NYK,MIL,102,115
2018-04-07,HOU,OKC,102,108
2018-04-07,SAS,POR,116,105
2018-04-07,LAC,DEN,115,134
2018-04-08,BOS,ATL,106,112
2018-04-08,PHX,GSW,100,117
2018-04-08,MEM,DET,130,117
2018-04-08,CHA,IND,117,123
2018-04-08,PHI,DAL,109,97
2018-04-08,TOR,ORL,112,101
2018-04-08,LAL,UTA,97,112
2018-04-09,DET,TOR,98,108
2018-04-09,MIA,OKC,93,115
2018-04-09,MIL,ORL,102,86
2018-04-09,SAS,SAC,98,85
2018-04-09,DEN,POR,88,82
2018-04-09,LAC,NOP,100,113
2018-04-09,NYK,CLE,109,123
2018-04-09,MIN,MEM,113,94
2018-04-09,BKN,CHI,114,105
2018-04-10,LAL,HOU,99,105
2018-04-10,ATL,PHI,113,121
2018-04-10,WAS,BOS,113,101
2018-04-10,IND,CHA,93,119
2018-04-10,UTA,GSW,119,79
2018-04-10,DAL,PHX,97,124
2018-04-11,OKC,MEM,137,123
2018-04-11,BOS,BKN,110,97
2018-04-11,POR,UTA,102,93
2018-04-11,ORL,WAS,101,92
2018-04-11,PHI,MIL,130,95
2018-04-11,LAC,LAL,100,115
2018-04-11,CHI,DET,87,119
2018-04-11,MIN,DEN,112,106
2018-04-11,CLE,NYK,98,110
2018-04-11,NOP,SAS,122,98
2018-04-11,SAC,HOU,96,83
2018-04-11,MIA,TOR,116,109
