date,home_team,visitor_team,home_team_score,visitor_team_score
2017-02-02,SAS,PHI,102,86
2017-02-02,HOU,ATL,108,113
2017-02-02,WAS,LAL,116,108
2017-02-02,LAC,GSW,120,133
2017-02-03,BKN,IND,97,106
2017-02-03,BOS,LAL,113,107
2017-02-03,SAC,PHX,103,105
2017-02-03,OKC,MEM,114,102
2017-02-03,DET,MIN,116,108
2017-02-03,POR,DAL,104,108
2017-02-03,HOU,CHI,121,117
2017-02-03,ORL,TOR,102,94
2017-02-03,DEN,MIL,121,117
2017-02-04,SAS,DEN,121,97
2017-02-04,UTA,CHA,105,98
2017-02-04,PHX,MIL,112,137
2017-02-04,NYK,CLE,104,111
2017-02-04,MIN,MEM,99,107
2017-02-04,SAC,GSW,109,106
2017-02-04,IND,DET,105,84
2017-02-04,ATL,ORL,113,86
2017-02-04,MIA,PHI,125,102
2017-02-04,WAS,NOP,105,91
2017-02-05,BOS,LAC,107,102
2017-02-05,OKC,POR,105,99
2017-02-05,BKN,TOR,95,103
2017-02-06,TOR,LAC,118,109
2017-02-06,NOP,PHX,111,106
2017-02-06,MIN,MIA,113,115
2017-02-06,ATL,UTA,95,120
2017-02-06,DET,PHI,113,96
2017-02-06,WAS,CLE,135,140
2017-02-06,SAC,CHI,107,112
2017-02-06,DEN,DAL,110,87
2017-02-06,MEM,SAS,89,74
2017-02-06,NYK,LAL,107,121
2017-02-06,IND,OKC,93,90
2017-02-07,DAL,POR,113,114
2017-02-07,HOU,ORL,128,104
2017-02-07,CHA,BKN,111,107
2017-02-08,PHI,SAS,103,111
2017-02-08,GSW,CHI,123,92
2017-02-08,NYK,LAC,115,119
2017-02-08,IND,CLE,117,132
2017-02-08,MEM,PHX,110,91
2017-02-08,MIL,MIA,88,106
2017-02-08,BKN,WAS,110,114
2017-02-08,MIN,TOR,112,109
2017-02-08,ATL,DEN,117,106
2017-02-08,SAC,BOS,108,92
2017-02-08,NOP,UTA,94,127
2017-02-08,DET,LAL,121,102
2017-02-09,ORL,PHI,111,112
2017-02-09,POR,BOS,111,120
2017-02-09,DAL,UTA,112,105
2017-02-09,CHA,HOU,95,107
2017-02-09,OKC,CLE,118,109
2017-02-10,MIL,LAL,114,122
2017-02-10,NYK,DEN,123,131
2017-02-10,MEM,GSW,107,122
2017-02-10,WAS,IND,112,107
2017-02-10,MIN,NOP,106,122
2017-02-10,PHX,CHI,115,97
2017-02-10,DET,SAS,92,103
2017-02-10,BKN,MIA,99,108
2017-02-10,SAC,ATL,108,107
2017-02-11,DAL,ORL,112,80
2017-02-11,UTA,BOS,104,112
2017-02-11,OKC,GSW,114,130
2017-02-11,CLE,DEN,125,109
2017-02-11,HOU,PHX,133,102
2017-02-11,CHA,LAC,102,107
2017-02-11,PHI,MIA,117,109
2017-02-11,IND,MIL,100,116
2017-02-12,SAC,NOP,105,99
2017-02-12,NYK,SAS,94,90
2017-02-12,MIN,CHI,117,89
2017-02-12,TOR,DET,101,102
2017-02-13,WAS,OKC,120,98
2017-02-13,CHA,PHI,99,105
2017-02-13,POR,ATL,104,109
2017-02-13,MIA,ORL,107,116
2017-02-13,BKN,MEM,103,112
2017-02-13,MIL,DET,102,89
2017-02-13,DEN,GSW,132,110
2017-02-13,UTA,LAC,72,88
2017-02-13,PHX,NOP,108,110
2017-02-13,DAL,BOS,98,111
2017-02-13,IND,SAS,106,110
2017-02-14,CHI,TOR,105,94
2017-02-14,LAL,SAC,96,97
2017-02-14,MIN,CLE,108,116
2017-02-15,UTA,POR,111,88
2017-02-15,BOS,PHI,116,108
2017-02-15,HOU,MIA,109,117
2017-02-15,DEN,MIN,99,112
2017-02-15,CLE,IND,113,104
2017-02-15,OKC,NYK,116,105
2017-02-15,DET,DAL,98,91
2017-02-15,TOR,CHA,90,85
2017-02-15,LAC,ATL,99,84
2017-02-15,MEM,NOP,91,95
2017-02-15,BKN,MIL,125,129
2017-02-15,GSW,SAC,109,86
2017-02-15,ORL,SAS,79,107
2017-02-15,PHX,LAL,137,101
2017-02-16,IND,WAS,98,111
2017-02-16,CHI,BOS,104,103
2017-02-23,DET,CHA,114,108
2017-02-23,CLE,NYK,119,104
2017-02-23,SAC,DEN,116,100
2017-02-23,ORL,POR,103,112
2017-02-23,NOP,HOU,99,129
2017-02-23,GSW,LAC,123,113
2017-02-24,IND,MEM,102,92
2017-02-24,LAC,SAS,97,105
2017-02-24,MIL,UTA,95,109
2017-02-24,CHI,PHX,128,121
2017-02-24,MIN,DAL,97,84
2017-02-24,OKC,LAL,110,93
2017-02-24,DEN,BKN,129,109
2017-02-24,TOR,BOS,107,97
2017-02-24,ATL,MIA,90,108
2017-02-24,PHI,WAS,120,112
2017-02-25,DAL,NOP,96,83
2017-02-25,CLE,CHI,99,117
2017-02-25,SAC,CHA,85,99
2017-02-25,ORL,ATL,105,86
2017-02-25,HOU,MIN,142,130
2017-02-25,MIA,IND,113,95
2017-02-25,NYK,PHI,110,109
2017-02-25,GSW,BKN,112,95
2017-02-26,DEN,MEM,98,105
2017-02-26,DET,BOS,98,104
2017-02-26,LAC,CHA,124,121
2017-02-26,LAL,SAS,98,119
2017-02-26,MIL,PHX,100,96
2017-02-26,TOR,POR,112,106
2017-02-26,OKC,NOP,118,110
2017-02-26,WAS,UTA,92,102
2017-02-27,PHI,GSW,108,119
2017-02-27,DAL,MIA,96,89
2017-02-27,BOS,ATL,98,114
2017-02-27,NYK,TOR,91,92
2017-02-27,SAC,MIN,88,102
2017-02-27,HOU,IND,108,117
2017-02-27,CLE,MIL,102,95
2017-02-28,OKC,UTA,109,106
2017-02-28,DET,POR,120,113
2017-02-28,CHI,DEN,107,125
2017-02-28,WAS,GSW,112,108
2017-02-28,MEM,PHX,130,112
2017-02-28,LAL,CHA,104,109
2017-03-01,ORL,NYK,90,101
2017-03-01,UTA,MIN,80,107
2017-03-01,MIL,DEN,98,110
2017-03-01,NOP,DET,109,86
2017-03-01,LAC,HOU,103,122
2017-03-01,BOS,CLE,103,99
2017-03-01,SAC,BKN,100,109
2017-03-01,SAS,IND,100,99
2017-03-01,MIA,PHI,125,98
2017-03-01,ATL,DAL,100,95
2017-03-01,TOR,WAS,96,105
2017-03-02,POR,OKC,114,109
2017-03-02,CHI,GSW,94,87
2017-03-02,PHX,CHA,120,103
2017-03-03,MIL,LAC,112,101
2017-03-03,PHX,OKC,118,111
2017-03-03,WAS,TOR,106,114
2017-03-03,ATL,CLE,130,135
2017-03-03,ORL,MIA,110,99
2017-03-03,PHI,NYK,105,102
2017-03-03,LAL,BOS,95,115
2017-03-03,NOP,SAS,98,101
2017-03-03,UTA,BKN,112,97
2017-03-03,DAL,MEM,104,100
2017-03-04,HOU,MEM,123,108
2017-03-04,MIL,TOR,101,94
2017-03-04,CHI,LAC,91,101
2017-03-04,POR,BKN,130,116
2017-03-04,SAS,MIN,97,90
2017-03-04,MIA,CLE,120,92
2017-03-04,PHI,DET,106,136
2017-03-04,DEN,CHA,102,112
2017-03-05,PHX,BOS,109,106
2017-03-05,LAL,NOP,97,105
2017-03-05,WAS,ORL,115,114
2017-03-05,NYK,GSW,105,112
2017-03-05,ATL,IND,96,97
2017-03-05,SAC,UTA,109,110
2017-03-05,DAL,OKC,104,89
2017-03-06,ATL,GSW,111,119
2017-03-06,DET,CHI,109,95
2017-03-06,MEM,BKN,109,122
2017-03-06,CHA,IND,100,88
2017-03-06,CLE,MIA,98,106
2017-03-06,UTA,NOP,88,83
2017-03-06,PHI,MIL,98,112
2017-03-06,SAS,HOU,112,110
2017-03-06,DEN,SAC,108,96
2017-03-06,ORL,NYK,105,113
2017-03-06,LAC,BOS,116,102
2017-03-07,DAL,LAL,122,111
2017-03-07,PHX,WAS,127,131
2017-03-07,OKC,POR,121,126
2017-03-08,MIN,LAC,107,91
2017-03-08,MIL,NYK,104,93
2017-03-08,ORL,CHI,98,91
2017-03-08,GSW,BOS,86,99
2017-03-08,DEN,WAS,113,123
2017-03-08,HOU,UTA,108,115
2017-03-08,IND,DET,115,98
2017-03-08,MIA,CHA,108,101
2017-03-08,NOP,TOR,87,94
2017-03-08,SAS,SAC,114,104
2017-03-08,ATL,BKN,110,105
2017-03-09,OKC,SAS,102,92
2017-03-09,DET,CLE,106,101
2017-03-09,MEM,LAC,98,114
2017-03-09,POR,PHI,114,108
2017-03-09,PHX,LAL,110,122
2017-03-10,MIL,IND,99,85
2017-03-10,SAC,WAS,122,130
2017-03-10,CHI,HOU,94,115
2017-03-10,ATL,TOR,105,99
2017-03-10,MIN,GSW,103,102
2017-03-10,DEN,BOS,119,99
2017-03-10,DAL,BKN,105,96
2017-03-10,CHA,ORL,121,81
2017-03-11,MIA,TOR,104,89
2017-03-11,DET,NYK,112,92
2017-03-11,MIL,MIN,102,95
2017-03-11,ORL,CLE,104,116
2017-03-11,OKC,UTA,112,104
2017-03-11,POR,WAS,124,125
2017-03-11,CHA,NOP,122,125
2017-03-11,DAL,PHX,98,100
2017-03-11,LAC,PHI,112,100
2017-03-11,SAC,DEN,92,105
2017-03-11,SAS,GSW,107,85
2017-03-11,MEM,ATL,90,107
2017-03-12,IND,MIA,102,98
2017-03-12,PHX,POR,101,110
2017-03-12,BKN,NYK,120,112
2017-03-12,BOS,CHI,100,80
2017-03-12,LAL,PHI,116,118
2017-03-12,HOU,CLE,117,112
2017-03-13,MEM,MIL,113,93
2017-03-13,SAS,ATL,107,99
2017-03-13,MIN,WAS,119,104
2017-03-13,DEN,LAL,129,101
2017-03-13,SAC,ORL,120,115
2017-03-13,UTA,LAC,114,108
2017-03-13,CHA,CHI,109,115
2017-03-13,TOR,DAL,100,78
2017-03-14,GSW,PHI,106,104
2017-03-14,NOP,POR,100,77
2017-03-14,CLE,DET,128,96
2017-03-14,NYK,IND,87,81
2017-03-14,BKN,OKC,104,122
2017-03-15,HOU,LAL,139,100
2017-03-15,IND,CHA,98,77
2017-03-15,PHX,SAC,101,107
2017-03-15,WAS,DAL,107,112
2017-03-15,LAC,MIL,96,97
2017-03-15,MIA,NOP,120,112
2017-03-15,BOS,MIN,117,104
2017-03-15,DET,UTA,83,97
2017-03-15,SAS,POR,106,110
2017-03-15,CHI,MEM,91,98
2017-03-16,ATL,MEM,91,103
2017-03-16,NYK,BKN,110,121
2017-03-16,CLE,UTA,91,83
2017-03-16,TOR,OKC,102,123
2017-03-16,DEN,LAC,129,114
2017-03-16,GSW,ORL,122,92
2017-03-17,PHX,ORL,103,109
2017-03-17,MIA,MIN,123,105
2017-03-17,BKN,BOS,95,98
2017-03-17,LAL,MIL,103,107
2017-03-17,DET,TOR,75,87
2017-03-17,PHI,DAL,116,74
2017-03-17,WAS,CHI,112,107
2017-03-17,NOP,HOU,128,112
2017-03-18,LAC,CLE,108,78
2017-03-18,CHI,UTA,95,86
2017-03-18,ATL,POR,97,113
2017-03-18,MEM,SAS,104,96
2017-03-18,OKC,SAC,110,94
2017-03-18,DEN,HOU,105,109
2017-03-18,CHA,WAS,98,93
2017-03-18,GSW,MIL,117,92
2017-03-19,DET,PHX,112,95
2017-03-19,BKN,DAL,104,111
2017-03-19,LAL,CLE,120,125
2017-03-19,TOR,IND,116,91
2017-03-19,NOP,MIN,123,109
2017-03-19,PHI,BOS,105,99
2017-03-19,MIA,POR,104,115
2017-03-19,SAS,SAC,118,102
2017-03-20,IND,UTA,107,100
2017-03-20,OKC,GSW,95,111
2017-03-20,ORL,PHI,112,109
2017-03-20,CHA,ATL,105,90
2017-03-20,BOS,WAS,110,102
2017-03-20,HOU,DEN,125,124
2017-03-20,LAC,NYK,114,105
2017-03-21,BKN,DET,98,96
2017-03-21,LAL,LAC,109,133
2017-03-21,NOP,MEM,95,82
2017-03-21,POR,MIL,90,93
2017-03-21,TOR,CHI,122,120
2017-03-21,MIN,SAS,93,100
2017-03-21,MIA,PHX,112,97
2017-03-21,DAL,GSW,87,112
2017-03-22,UTA,NYK,108,101
2017-03-22,DEN,CLE,126,113
2017-03-22,CHI,DET,117,95
2017-03-22,BOS,IND,109,100
2017-03-22,OKC,PHI,122,97
2017-03-22,ORL,CHA,102,109
2017-03-22,SAC,MIL,98,116
2017-03-22,WAS,ATL,104,100
2017-03-23,MIA,TOR,84,101
2017-03-23,DAL,LAC,97,95
2017-03-23,SAS,MEM,97,90
2017-03-23,POR,NYK,110,95
2017-03-23,BKN,PHX,126,98
2017-03-24,IND,DEN,117,125
2017-03-24,WAS,BKN,129,108
2017-03-24,LAL,MIN,130,119
2017-03-24,CHA,CLE,105,112
2017-03-24,HOU,NOP,117,107
2017-03-24,CHI,PHI,107,117
2017-03-24,MIL,ATL,100,97
2017-03-24,GSW,SAC,114,100
2017-03-24,ORL,DET,115,87
2017-03-24,BOS,PHX,130,120
2017-03-25,SAS,NYK,106,98
2017-03-25,POR,MIN,112,100
2017-03-25,DAL,TOR,86,94
2017-03-25,LAC,UTA,108,95
2017-03-25,CLE,WAS,115,127
2017-03-26,GSW,MEM,106,94
2017-03-26,LAC,SAC,97,98
2017-03-26,CHA,PHX,120,106
2017-03-26,IND,PHI,107,94
2017-03-26,BOS,MIA,112,108
2017-03-26,HOU,OKC,137,125
2017-03-26,MIL,CHI,94,109
2017-03-26,ATL,BKN,92,107
2017-03-26,LAL,POR,81,97
2017-03-26,DEN,NOP,90,115
2017-03-27,TOR,ORL,131,112
2017-03-27,UTA,NOP,108,100
2017-03-27,SAC,MEM,91,90
2017-03-27,SAS,CLE,103,74
2017-03-27,DAL,OKC,91,92
2017-03-27,NYK,DET,109,95
2017-03-28,HOU,GSW,106,113
2017-03-28,CHA,MIL,108,118
2017-03-28,IND,MIN,114,115
2017-03-28,POR,DEN,122,113
2017-03-28,BKN,PHI,101,106
2017-03-28,LAL,WAS,108,119
2017-03-28,DET,MIA,96,97
2017-03-28,ATL,PHX,95,91
2017-03-29,BOS,MIL,100,103
2017-03-29,LAC,WAS,133,124
2017-03-29,SAC,UTA,82,112
2017-03-29,MEM,IND,110,97
2017-03-29,SAS,GSW,98,110
2017-03-29,TOR,CHA,106,110
2017-03-29,NOP,DAL,121,118
2017-03-29,PHI,ATL,92,99
2017-03-29,NYK,MIA,88,105
2017-03-29,ORL,OKC,106,114
2017-03-30,DET,BKN,90,89
2017-03-30,PHX,LAC,118,124
2017-03-30,MIN,LAL,119,104
2017-03-30,CHI,CLE,99,93
2017-03-30,POR,HOU,117,107
2017-03-31,OKC,SAS,95,100
2017-03-31,MIL,DET,108,105
2017-03-31,CHA,DEN,122,114
2017-03-31,MIA,NYK,94,98
2017-03-31,TOR,IND,111,100
2017-03-31,GSW,HOU,107,98
2017-03-31,NOP,SAC,117,89
2017-03-31,BOS,ORL,117,116
2017-03-31,MEM,DAL,99,90
2017-03-31,CLE,PHI,122,105
2017-03-31,UTA,WAS,95,88
2017-04-01,BKN,ORL,121,111
2017-04-01,LAC,LAL,115,104
2017-04-01,CHI,ATL,106,104
2017-04-01,POR,PHX,130,117
2017-04-01,MIN,SAC,117,123
2017-04-02,LAL,MEM,108,103
2017-04-02,SAS,UTA,109,103
2017-04-02,MIA,DEN,113,116
2017-04-02,TOR,PHI,113,105
2017-04-02,MIL,DAL,105,109
2017-04-02,NOP,CHI,110,117
2017-04-02,OKC,CHA,101,113
2017-04-02,GSW,WAS,139,115
2017-04-02,BKN,ATL,91,82
2017-04-02,CLE,IND,135,130
2017-04-02,NYK,BOS,94,110
2017-04-02,PHX,HOU,116,123
2017-04-03,MIN,POR,110,109
2017-04-04,NOP,DEN,131,134
2017-04-04,IND,TOR,108,90
2017-04-04,GSW,MIN,121,107
2017-04-04,SAS,MEM,95,89
2017-04-04,UTA,POR,106,87
2017-04-04,CLE,ORL,122,102
2017-04-04,WAS,CHA,118,111
2017-04-04,NYK,CHI,100,91
2017-04-04,OKC,MIL,110,79
2017-04-04,PHI,BKN,118,141
2017-04-04,SAC,DAL,98,87
2017-04-05,HOU,DEN,110,104
2017-04-05,LAC,DAL,112,101
2017-04-05,SAS,LAL,95,102
2017-04-05,BOS,CLE,91,114
2017-04-05,DET,TOR,102,105
2017-04-05,PHX,GSW,111,120
2017-04-05,MEM,OKC,100,103
2017-04-05,CHA,MIA,99,112
2017-04-06,IND,MIL,104,89
2017-04-06,NYK,WAS,103,106
2017-04-06,ORL,BKN,115,107
2017-04-06,PHI,CHI,90,102
2017-04-06,POR,MIN,105,98
2017-04-06,ATL,BOS,123,116
2017-04-07,CLE,ATL,100,114
2017-04-07,TOR,MIA,96,94
2017-04-07,DAL,SAS,89,102
2017-04-07,DEN,NOP,122,106
2017-04-07,LAL,SAC,98,94
2017-04-07,UTA,MIN,120,113
2017-04-07,MEM,NYK,101,88
2017-04-07,HOU,DET,109,114
2017-04-07,PHX,OKC,120,99
2017-04-08,WAS,MIA,103,106
2017-04-08,ORL,IND,112,127
2017-04-08,PHI,MIL,82,90
2017-04-08,CHA,BOS,114,121
2017-04-08,SAS,LAC,87,98
2017-04-08,GSW,NOP,123,101
2017-04-08,BKN,CHI,107,106
2017-04-08,POR,UTA,101,86
2017-04-09,SAC,HOU,128,135
2017-04-09,MEM,DET,90,103
2017-04-09,PHX,DAL,124,111
2017-04-09,DEN,OKC,105,106
2017-04-09,LAL,MIN,110,109
2017-04-09,NYK,TOR,97,110
2017-04-09,ATL,CLE,126,125
2017-04-10,GSW,UTA,99,105
2017-04-10,MIA,CLE,124,121
2017-04-10,CHI,ORL,122,75
2017-04-10,DET,WAS,101,105
2017-04-10,MIL,CHA,89,79
2017-04-10,BOS,BKN,114,105
2017-04-10,PHI,IND,111,120
2017-04-10,LAC,HOU,125,96
2017-04-10,POR,SAS,99,98
2017-04-11,MIN,OKC,98,100
2017-04-11,SAC,PHX,129,104
2017-04-11,LAL,NOP,108,96
2017-04-11,DAL,DEN,91,109
2017-04-11,ATL,CHA,103,76
2017-04-12,MIA,WAS,110,102
2017-04-12,UTA,SAS,101,97
2017-04-12,BOS,MIL,112,94
2017-04-12,ORL,DET,113,109
2017-04-12,IND,ATL,104,86
2017-04-12,NYK,PHI,114,113
2017-04-12,CHI,BKN,112,73
2017-04-12,POR,NOP,100,103
2017-04-12,OKC,DEN,105,111
2017-04-12,GSW,LAL,109,94
2017-04-12,MEM,DAL,93,100
2017-04-12,CLE,TOR,83,98
2017-04-12,HOU,MIN,123,118
2017-04-12,LAC,SAC,115,95
